customer_id,fisrt_name,second_name,gender,date_of_birth,city,state,occupation,customer_segment,annual_income,join_date
CUST02906,Eric,Anderson,Male,6/27/1968,Dublin,Leinster,Pharmacist,Premium,137617,1/28/2022
CUST02907,Michael,Lopez,Male,4/7/1960,Toronto,Ontario,Mechanic,Retail,63243,8/19/2019
CUST02908,Carol,Jackson,Female,8/1/1984,Singapore,Singapore,Architect,Premium,132905,5/19/2021
CUST02909,Mary,Nelson,Female,8/27/1988,Bangkok,Bangkok,Electrician,Retail,34100,7/15/2021
CUST02910,Robert,Lee,Male,2/11/1961,Tokyo,Tokyo,Operations Manager,Premium,118021,7/11/2018
CUST02911,Mary,Perez,Female,8/30/1965,Miami,Florida,Graphic Designer,Retail,85034,12/11/2024
CUST02912,Michael,Campbell,Male,5/31/1984,Moscow,Moscow,Pharmacist,Premium,192420,6/15/2024
CUST02913,Patrick,Scott,Male,12/3/2000,San Francisco,California,Architect,Premium,194754,3/7/2019
CUST02914,Robert,Wright,Male,1/8/1968,Singapore,Singapore,Accountant,Retail,51191,6/20/2021
CUST02915,Amanda,Jones,Female,10/26/1964,Bengaluru,Karnataka,Customer Support,Retail,87276,2/10/2026
CUST02916,Brenda,Garcia,Female,4/26/1979,Seattle,Washington,Mechanic,Retail,85399,1/7/2026
CUST02917,Dennis,Green,Male,4/2/2006,Osaka,Osaka,Graphic Designer,Retail,71698,9/1/2020
CUST02918,Janet,Young,Female,4/17/2004,Dublin,Leinster,Driver,Retail,50434,8/26/2023
CUST02919,Robert,Campbell,Male,10/3/1990,Cape Town,Western Cape,Retail Manager,Retail,56190,9/5/2021
CUST02920,Timothy,Clark,Male,9/19/1986,Bogota,Bogota,Electrician,Retail,45719,12/9/2025
CUST02921,Donald,Johnson,Male,8/30/1960,Bangkok,Bangkok,Architect,Premium,155603,5/27/2023
CUST02922,Donald,Anderson,Male,8/25/1974,Beijing,Beijing,Marketing Specialist,Retail,87158,12/1/2019
CUST02923,Sandra,Harris,Female,9/6/1970,Montreal,Quebec,Administrative Assistant,Retail,59656,12/22/2025
CUST02924,George,Johnson,Male,11/18/1967,Singapore,Singapore,Electrician,Retail,85265,4/10/2023
CUST02925,Kimberly,White,Female,12/25/1988,Madrid,Madrid,Business Analyst,Premium,82439,10/9/2019
CUST02926,Angela,Rivera,Female,6/16/1975,New York,New York,Accountant,Retail,37069,4/20/2020
CUST02927,Jonathan,Rivera,Male,9/5/1962,Dublin,Leinster,Student,Retail,3770,12/7/2023
CUST02928,Frank,Taylor,Male,6/5/2003,Miami,Florida,Graphic Designer,Retail,46881,12/21/2024
CUST02929,Charles,Torres,Male,8/15/1965,Berlin,Berlin,Administrative Assistant,Retail,79619,11/11/2021
CUST02930,Dorothy,Adams,Female,9/25/1971,Madrid,Madrid,Business Analyst,Premium,146797,10/20/2021
CUST02931,Samuel,Torres,Male,12/18/1994,Singapore,Singapore,Operations Manager,Premium,174821,11/5/2020
CUST02932,Dennis,Brown,Male,9/14/1975,Seoul,Seoul,Operations Manager,Premium,88383,3/21/2020
CUST02933,George,Robinson,Male,1/26/1966,Bogota,Bogota,Marketing Specialist,Retail,51995,12/17/2019
CUST02934,Samuel,Robinson,Male,8/2/1962,Bogota,Bogota,Graphic Designer,Retail,69776,11/29/2019
CUST02935,Michael,Hall,Male,3/20/1973,New York,New York,Mechanic,Retail,77991,1/17/2023
CUST02936,Emily,Moore,Female,12/10/1966,Cairo,Cairo,Mechanic,Retail,40458,4/22/2023
CUST02937,Donna,Davis,Female,5/27/1985,Mumbai,Maharashtra,HR Specialist,Retail,79494,2/1/2020
CUST02938,Mark,Torres,Male,11/7/2001,Jakarta,Jakarta,Administrative Assistant,Retail,63022,6/25/2020
CUST02939,Anthony,Mitchell,Male,2/24/1967,Johannesburg,Gauteng,Retail Manager,Retail,58507,12/5/2023
CUST02940,Mark,Green,Male,6/21/1957,Paris,Ile-de-France,Marketing Specialist,Retail,31532,9/22/2023
CUST02941,Mark,Nguyen,Male,10/12/1966,Johannesburg,Gauteng,Accountant,Retail,42267,11/9/2023
CUST02942,Maria,Wilson,Female,6/11/1974,Santiago,Santiago Metropolitan,Mechanic,Retail,61540,10/26/2024
CUST02943,Benjamin,Thomas,Male,1/20/1960,Bogota,Bogota,Accountant,Retail,47925,11/17/2021
CUST02944,Thomas,Jackson,Male,2/21/1963,Moscow,Moscow,Driver,Retail,39156,12/28/2020
CUST02945,Sharon,Hall,Female,2/15/1987,Cape Town,Western Cape,Operations Manager,Premium,160698,2/13/2018
CUST02946,Janet,Green,Female,10/22/1966,Amsterdam,North Holland,Data Analyst,Premium,178694,3/17/2025
CUST02947,Patrick,Lewis,Male,7/5/1976,Delhi,Delhi,Consultant,SME,111125,5/19/2019
CUST02948,Brandon,Lopez,Male,10/11/1989,Delhi,Delhi,Data Analyst,Premium,114053,7/1/2019
CUST02949,Patricia,Wilson,Female,5/26/1964,Amsterdam,North Holland,Bank Teller,Retail,66337,7/21/2021
CUST02950,Lisa,Nguyen,Female,3/16/1985,Paris,Ile-de-France,Bank Teller,Retail,64692,10/5/2018
CUST02951,Margaret,Carter,Female,5/13/1965,Seattle,Washington,Graphic Designer,Retail,57276,8/12/2019
CUST02952,Frank,Moore,Male,9/11/1981,Lagos,Lagos,Customer Support,Retail,69014,2/25/2023
CUST02953,Mary,Scott,Female,2/24/1981,Atlanta,Georgia,Operations Manager,Premium,100155,1/8/2024
CUST02954,Amy,Lopez,Female,6/11/1991,Vancouver,British Columbia,Sales Associate,Retail,35128,7/17/2019
CUST02955,Andrew,Wilson,Male,6/30/1993,Berlin,Berlin,Teacher,Retail,33170,10/31/2025
CUST02956,Andrew,Carter,Male,12/31/1971,Mumbai,Maharashtra,Marketing Specialist,Retail,45542,11/8/2020
CUST02957,Joshua,Perez,Male,11/11/1969,Auckland,Auckland,Teacher,Retail,34341,12/17/2020
CUST02958,Samuel,Young,Male,3/12/1989,Madrid,Madrid,Consultant,SME,127116,12/24/2020
CUST02959,Donna,Robinson,Female,3/6/1993,Delhi,Delhi,Lawyer,Premium,157866,2/28/2024
CUST02960,Kenneth,Scott,Male,7/8/1970,Sao Paulo,Sao Paulo,Project Manager,Premium,178580,1/4/2018
CUST02961,Jason,Davis,Male,3/27/2006,Cairo,Cairo,Graphic Designer,Retail,75087,3/7/2024
CUST02962,Laura,King,Female,7/6/2001,Lima,Lima,Graphic Designer,Retail,29955,4/10/2018
CUST02963,Samuel,Taylor,Male,10/7/1973,Jakarta,Jakarta,Operations Manager,Premium,105197,10/10/2019
CUST02964,Steven,Jackson,Male,6/11/1963,New York,New York,Accountant,Retail,47701,2/17/2021
CUST02965,John,White,Male,3/24/1981,Atlanta,Georgia,Graphic Designer,Retail,39226,8/30/2024
CUST02966,Gregory,Moore,Male,2/8/1974,Osaka,Osaka,Operations Manager,Premium,151357,2/23/2020
CUST02967,Mark,Lewis,Male,1/10/1969,Istanbul,Istanbul,Business Analyst,Premium,94642,11/6/2019
CUST02968,Ronald,Campbell,Male,4/2/1997,Hong Kong,Hong Kong,Customer Support,Retail,64176,11/22/2021
CUST02969,Carolyn,Rivera,Female,4/9/1965,Cape Town,Western Cape,Mechanic,Retail,88909,12/24/2022
CUST02970,Elizabeth,Lewis,Female,5/13/1972,Atlanta,Georgia,Electrician,Retail,69413,9/24/2024
CUST02971,Brenda,Brown,Female,1/26/1956,San Francisco,California,Customer Support,Retail,72867,3/15/2020
CUST02972,Shirley,Flores,Female,7/11/1989,Paris,Ile-de-France,Pharmacist,Premium,174323,10/12/2022
CUST02973,Gregory,King,Male,7/12/1996,Singapore,Singapore,Architect,Premium,124612,8/29/2020
CUST02974,William,Carter,Male,8/19/1972,Osaka,Osaka,Electrician,Retail,89974,7/2/2022
CUST02975,Amy,Jackson,Female,4/20/1969,Mexico City,CDMX,Civil Engineer,Premium,142896,12/29/2025
CUST02976,Rachel,Martin,Female,1/5/1960,Madrid,Madrid,Entrepreneur,SME,118777,11/4/2024
CUST02977,Debra,Jones,Female,2/23/1990,Manila,Metro Manila,Student,Retail,21077,11/16/2018
CUST02978,Michelle,Adams,Female,8/13/1974,Buenos Aires,Buenos Aires,Graphic Designer,Retail,45450,2/28/2022
CUST02979,Angela,Gonzalez,Female,5/13/1959,San Francisco,California,Nurse,Retail,45958,10/7/2021
CUST02980,Donna,Smith,Female,10/17/1993,San Francisco,California,Accountant,Retail,62434,2/28/2022
CUST02981,Amanda,Smith,Female,3/30/2006,Sydney,New South Wales,Pharmacist,Premium,144346,10/19/2021
CUST02982,George,Jones,Male,12/30/1997,Moscow,Moscow,Pharmacist,Premium,189310,10/11/2024
CUST02983,Tyler,Lopez,Male,7/1/1983,Jakarta,Jakarta,Student,Retail,15664,6/27/2020
CUST02984,Steven,King,Male,8/2/2007,Mumbai,Maharashtra,Graphic Designer,Retail,56023,4/2/2020
CUST02985,James,Hernandez,Male,5/26/1986,Johannesburg,Gauteng,Accountant,Retail,73958,5/30/2024
CUST02986,Amy,Lopez,Female,1/2/1968,Sao Paulo,Sao Paulo,Administrative Assistant,Retail,47434,2/5/2019
CUST02987,Sharon,Rodriguez,Female,2/6/1964,Beijing,Beijing,Electrician,Retail,41048,9/8/2023
CUST02988,Katherine,Torres,Female,8/27/1989,Sao Paulo,Sao Paulo,Bank Teller,Retail,51815,3/11/2024
CUST02989,Amanda,Brown,Female,11/27/1967,Istanbul,Istanbul,Graphic Designer,Retail,59841,8/7/2021
CUST02990,Jack,White,Male,4/10/1963,Montreal,Quebec,Data Analyst,Premium,157726,8/17/2020
CUST02991,Jeffrey,Lee,Male,5/19/1966,Los Angeles,California,Doctor,Premium,201397,5/13/2026
CUST02992,Jack,Brown,Male,11/9/1971,Paris,Ile-de-France,Teacher,Retail,71265,2/18/2021
CUST02993,Rachel,Allen,Female,11/17/1991,Bengaluru,Karnataka,Customer Support,Retail,65533,11/28/2023
CUST02994,Larry,Smith,Male,8/26/1980,Chicago,Illinois,Consultant,SME,76009,5/6/2026
CUST02995,Janet,Williams,Female,4/16/1959,Bengaluru,Karnataka,Researcher,Retail,39769,1/12/2019
CUST02996,Patrick,Flores,Male,1/7/1983,Seattle,Washington,Doctor,Premium,168383,4/15/2023
CUST02997,Barbara,Gonzalez,Female,5/4/1995,Delhi,Delhi,Marketing Specialist,Retail,38570,8/26/2021
CUST02998,Shirley,Walker,Female,12/23/1974,Dubai,Dubai,Sales Associate,Retail,37042,1/11/2020
CUST02999,Emma,Garcia,Female,11/8/1972,Paris,Ile-de-France,Mechanic,Retail,35230,6/8/2025
CUST03000,Olivia,Thompson,Female,9/19/1984,Rome,Lazio,Lawyer,Premium,256156,7/26/2024
CUST03001,Michelle,Miller,Female,4/18/1974,Seattle,Washington,Architect,Premium,167877,4/14/2021
CUST03002,Cynthia,Anderson,Female,10/10/1981,Rio de Janeiro,Rio de Janeiro,Driver,Retail,74088,11/2/2021
CUST03003,Sharon,Rodriguez,Female,3/17/1993,Lima,Lima,Nurse,Retail,46783,8/23/2018
CUST03004,Amy,Davis,Female,4/17/2001,Seattle,Washington,Financial Analyst,Premium,107136,9/2/2018
CUST03005,Joseph,Johnson,Male,11/19/1980,Cape Town,Western Cape,Customer Support,Retail,79161,2/28/2021
CUST03006,Emma,Hall,Female,10/21/1995,Abu Dhabi,Abu Dhabi,Customer Support,Retail,57464,10/8/2024
CUST03007,Katherine,Nguyen,Female,3/19/1998,Seoul,Seoul,Lawyer,Premium,149739,12/20/2018
CUST03008,Frank,Anderson,Male,4/22/1966,Singapore,Singapore,Consultant,SME,213311,3/12/2018
CUST03009,Donald,Wilson,Male,10/3/2006,Los Angeles,California,Consultant,SME,102880,8/16/2018
CUST03010,Dennis,Williams,Male,8/23/1969,Miami,Florida,Civil Engineer,Premium,179659,4/20/2026
CUST03011,Stephen,Clark,Male,6/12/1998,Lima,Lima,Business Analyst,Premium,160236,2/13/2018
CUST03012,Pamela,Green,Female,4/29/1979,Bengaluru,Karnataka,Student,Retail,7893,6/30/2023
CUST03013,Patrick,Baker,Male,3/2/1992,Bangkok,Bangkok,Sales Associate,Retail,49701,6/25/2022
CUST03014,Alexander,Flores,Male,11/3/2006,Osaka,Osaka,Doctor,Premium,227178,12/22/2022
CUST03015,Brandon,Johnson,Male,8/25/1999,Mexico City,CDMX,HR Specialist,Retail,36062,7/20/2021
CUST03016,Kenneth,Taylor,Male,7/6/1967,Madrid,Madrid,Administrative Assistant,Retail,45523,11/10/2023
CUST03017,Gregory,Smith,Male,5/31/1971,Seoul,Seoul,Pharmacist,Premium,132014,7/5/2025
CUST03018,Shirley,Garcia,Female,4/18/1981,Atlanta,Georgia,Business Analyst,Premium,90530,4/17/2025
CUST03019,Shirley,Roberts,Female,4/19/1991,Johannesburg,Gauteng,Operations Manager,Premium,149066,5/31/2026
CUST03020,Ryan,Martin,Male,2/9/1997,Amsterdam,North Holland,Chef,Retail,48882,3/20/2025
CUST03021,Rebecca,Jones,Female,2/25/1965,New York,New York,Administrative Assistant,Retail,70322,4/7/2025
CUST03022,Tyler,Torres,Male,11/7/2002,Auckland,Auckland,Teacher,Retail,51104,12/21/2024
CUST03023,Kevin,Perez,Male,7/8/1980,Beijing,Beijing,Chef,Retail,34673,5/23/2025
CUST03024,Ashley,Martinez,Female,8/11/1995,Sao Paulo,Sao Paulo,Chef,Retail,68608,10/28/2024
CUST03025,Linda,Williams,Female,5/20/1971,Vancouver,British Columbia,Data Analyst,Premium,153787,10/27/2019
CUST03026,Karen,Martinez,Female,6/1/1985,Sao Paulo,Sao Paulo,Financial Analyst,Premium,157168,8/25/2023
CUST03027,Mark,Walker,Male,1/13/2000,Santiago,Santiago Metropolitan,Administrative Assistant,Retail,52069,10/7/2020
CUST03028,Linda,King,Female,4/1/1995,Nairobi,Nairobi County,Graphic Designer,Retail,34458,11/17/2023
CUST03029,Scott,Flores,Male,3/26/1972,Cairo,Cairo,Architect,Premium,135932,10/10/2022
CUST03030,Angela,Moore,Female,12/21/1994,Jakarta,Jakarta,Researcher,Retail,78296,4/9/2021
CUST03031,Mark,Brown,Male,2/15/2008,Seoul,Seoul,Mechanic,Retail,32496,10/18/2021
CUST03032,Helen,Anderson,Female,5/30/1993,San Francisco,California,Student,Retail,20209,8/27/2018
CUST03033,Jason,Campbell,Male,9/19/1977,New York,New York,Retail Manager,Retail,42449,12/17/2023
CUST03034,Robert,Flores,Male,12/10/1991,Hong Kong,Hong Kong,Chef,Retail,28500,9/15/2025
CUST03035,Andrew,Nelson,Male,7/6/1980,Johannesburg,Gauteng,Civil Engineer,Premium,120972,2/6/2020
CUST03036,Kenneth,Clark,Male,10/13/1991,Atlanta,Georgia,Sales Associate,Retail,50169,7/24/2024
CUST03037,Nicole,Perez,Female,10/22/1984,Toronto,Ontario,HR Specialist,Retail,30663,9/7/2023
CUST03038,George,White,Male,8/26/1979,Manila,Metro Manila,Doctor,Premium,207359,1/29/2025
CUST03039,Eric,Lee,Male,3/26/1978,San Francisco,California,Retail Manager,Retail,51434,7/1/2020
CUST03040,Elizabeth,Nelson,Female,9/16/1956,Shanghai,Shanghai,Researcher,Retail,72355,5/18/2018
CUST03041,Jeffrey,Miller,Male,9/29/1967,Chicago,Illinois,Pharmacist,Premium,116566,4/19/2023
CUST03042,Deborah,Torres,Female,10/28/1963,Istanbul,Istanbul,Civil Engineer,Premium,161810,5/15/2019
CUST03043,Pamela,Brown,Female,6/13/1990,Rio de Janeiro,Rio de Janeiro,Student,Retail,15843,7/12/2025
CUST03044,Steven,Moore,Male,6/25/1982,Bengaluru,Karnataka,Project Manager,Premium,111822,6/1/2018
CUST03045,Debra,Davis,Female,2/21/1974,Miami,Florida,Teacher,Retail,56909,2/19/2022
CUST03046,John,Jackson,Male,9/24/1994,Buenos Aires,Buenos Aires,Bank Teller,Retail,62331,10/1/2022
CUST03047,Kevin,Ramirez,Male,5/25/1983,Rio de Janeiro,Rio de Janeiro,Data Analyst,Premium,128871,9/20/2022
CUST03048,Gary,Lewis,Male,4/14/1993,Los Angeles,California,Mechanic,Retail,75332,1/14/2021
CUST03049,Patricia,Garcia,Female,12/12/1969,Cairo,Cairo,Sales Associate,Retail,37604,7/21/2024
CUST03050,Gregory,Nelson,Male,10/16/1990,Amsterdam,North Holland,Consultant,SME,215791,7/4/2023
CUST03051,Donna,Sanchez,Female,6/3/1998,Nairobi,Nairobi County,Student,Retail,11689,8/4/2022
CUST03052,David,Miller,Male,8/24/2001,Rome,Lazio,Driver,Retail,66292,11/18/2018
CUST03053,Susan,Wright,Female,3/29/1961,Bengaluru,Karnataka,Nurse,Retail,34199,11/7/2018
CUST03054,Steven,Perez,Male,6/22/1995,Berlin,Berlin,Accountant,Retail,63786,5/12/2024
CUST03055,Jacob,Clark,Male,1/12/1963,Abu Dhabi,Abu Dhabi,Pharmacist,Premium,149885,9/22/2023
CUST03056,Susan,Wilson,Female,9/12/1983,Tokyo,Tokyo,Software Engineer,Premium,93329,10/16/2020
CUST03057,Sarah,Martinez,Female,9/10/2004,Paris,Ile-de-France,Electrician,Retail,30934,1/19/2026
CUST03058,Anthony,Wilson,Male,7/28/1981,Sao Paulo,Sao Paulo,Nurse,Retail,53658,12/22/2021
CUST03059,Sharon,Brown,Female,6/19/1956,Atlanta,Georgia,Marketing Specialist,Retail,36867,4/27/2020
CUST03060,Elizabeth,Flores,Female,9/5/1972,Santiago,Santiago Metropolitan,Graphic Designer,Retail,55033,9/19/2024
CUST03061,Angela,Campbell,Female,7/7/1976,Bengaluru,Karnataka,Marketing Specialist,Retail,56495,12/15/2023
CUST03062,Christine,King,Female,11/9/1969,Sydney,New South Wales,Consultant,SME,240232,7/30/2018
CUST03063,George,Martinez,Male,10/15/1965,London,England,Nurse,Retail,89235,5/13/2022
CUST03064,Deborah,Anderson,Female,9/26/1970,Osaka,Osaka,Pharmacist,Premium,162977,7/6/2024
CUST03065,Samuel,Davis,Male,2/8/1964,Istanbul,Istanbul,Retail Manager,Retail,72330,11/11/2024
CUST03066,Charles,Clark,Male,12/16/1978,Mexico City,CDMX,Consultant,SME,113132,6/25/2024
CUST03067,Susan,Green,Female,12/16/1964,Cairo,Cairo,Teacher,Retail,54971,10/3/2019
CUST03068,Daniel,Hall,Male,6/30/2004,Dubai,Dubai,Financial Analyst,Premium,114681,3/22/2026
CUST03069,Thomas,Allen,Male,2/4/1968,Moscow,Moscow,Pharmacist,Premium,141075,9/26/2022
CUST03070,Stephen,Martin,Male,1/2/1999,San Francisco,California,Civil Engineer,Premium,86235,5/27/2024
CUST03071,Andrew,White,Male,4/21/1977,Manila,Metro Manila,Researcher,Retail,49059,12/4/2024
CUST03072,Joseph,Ramirez,Male,4/15/2001,Chicago,Illinois,Bank Teller,Retail,88416,8/26/2018
CUST03073,Daniel,Hill,Male,4/18/2002,Santiago,Santiago Metropolitan,Student,Retail,402,10/21/2024
CUST03074,David,King,Male,11/22/1963,Lima,Lima,Nurse,Retail,78009,3/21/2020
CUST03075,Karen,Lewis,Female,10/21/1998,New York,New York,Bank Teller,Retail,51230,12/18/2020
CUST03076,Samantha,Scott,Female,9/11/1971,Tokyo,Tokyo,Entrepreneur,SME,113649,2/8/2019
CUST03077,Jacob,Jackson,Male,5/3/1999,Sydney,New South Wales,Customer Support,Retail,73927,11/26/2025
CUST03078,Brenda,Smith,Female,8/31/1991,London,England,Consultant,SME,106444,11/17/2025
CUST03079,Matthew,White,Male,11/23/1997,London,England,Student,Retail,18222,11/3/2021
CUST03080,William,Davis,Male,6/28/1984,Buenos Aires,Buenos Aires,Financial Analyst,Premium,118951,2/27/2024
CUST03081,Jerry,Scott,Male,10/3/1984,Bangkok,Bangkok,Mechanic,Retail,28621,8/31/2023
CUST03082,Rebecca,Johnson,Female,6/14/1969,Buenos Aires,Buenos Aires,Entrepreneur,SME,186129,4/28/2021
CUST03083,Kathleen,Martin,Female,4/19/1967,New York,New York,Student,Retail,9229,7/21/2020
CUST03084,Andrew,Campbell,Male,12/8/1971,Sydney,New South Wales,Pharmacist,Premium,207645,5/1/2019
CUST03085,Donald,Brown,Male,1/24/2006,Delhi,Delhi,Project Manager,Premium,126849,4/5/2025
CUST03086,Shirley,Williams,Female,3/9/1976,Chicago,Illinois,Doctor,Premium,135829,10/13/2024
CUST03087,Deborah,Brown,Female,11/6/1974,Abu Dhabi,Abu Dhabi,Business Analyst,Premium,114264,3/24/2020
CUST03088,Jeffrey,Clark,Male,8/4/1964,Lima,Lima,Data Analyst,Premium,168498,1/7/2021
CUST03089,Alexander,Thomas,Male,3/7/1980,Osaka,Osaka,Consultant,SME,125008,11/17/2023
CUST03090,Jack,Mitchell,Male,7/6/1995,Shanghai,Shanghai,Consultant,SME,113524,8/26/2019
CUST03091,Ronald,Young,Male,5/25/1972,Seattle,Washington,Administrative Assistant,Retail,57189,9/10/2020
CUST03092,Jennifer,Hernandez,Female,2/17/1967,Lima,Lima,Sales Associate,Retail,37434,10/23/2020
CUST03093,Brian,Lopez,Male,4/2/1965,Jakarta,Jakarta,Sales Associate,Retail,58196,11/17/2023
CUST03094,Daniel,Baker,Male,1/14/1964,Buenos Aires,Buenos Aires,Sales Associate,Retail,52982,12/21/2019
CUST03095,Andrew,Adams,Male,8/2/2006,Auckland,Auckland,Lawyer,Premium,162227,5/29/2022
CUST03096,Daniel,King,Male,12/29/1995,Shanghai,Shanghai,Driver,Retail,54761,8/29/2024
CUST03097,Steven,Moore,Male,6/13/1958,Atlanta,Georgia,Chef,Retail,79663,12/3/2025
CUST03098,Mark,Nguyen,Male,7/12/1968,Chicago,Illinois,Operations Manager,Premium,90690,7/18/2024
CUST03099,George,Torres,Male,7/23/1981,Rome,Lazio,Graphic Designer,Retail,34610,1/20/2020
CUST03100,Jessica,Ramirez,Female,3/15/2003,Chicago,Illinois,Project Manager,Premium,123496,2/17/2022
CUST03101,John,Wright,Male,9/20/1980,Montreal,Quebec,Operations Manager,Premium,97833,5/6/2021
CUST03102,Kathleen,Roberts,Female,6/5/2000,Lima,Lima,Doctor,Premium,262090,7/22/2021
CUST03103,Linda,Hall,Female,1/4/1966,Cairo,Cairo,Software Engineer,Premium,166380,10/4/2019
CUST03104,Rachel,Jones,Female,6/24/1968,Osaka,Osaka,Chef,Retail,84758,2/17/2025
CUST03105,Amy,Ramirez,Female,7/9/1999,Hong Kong,Hong Kong,Student,Retail,15648,1/15/2024
CUST03106,Samantha,Williams,Female,1/29/1980,Miami,Florida,Project Manager,Premium,85179,11/9/2019
CUST03107,Emma,Davis,Female,9/1/1968,Lagos,Lagos,Customer Support,Retail,53321,11/17/2020
CUST03108,Deborah,Carter,Female,11/6/1957,Rome,Lazio,Mechanic,Retail,34809,6/27/2020
CUST03109,Brenda,Davis,Female,6/20/1971,Beijing,Beijing,Project Manager,Premium,126855,11/7/2019
CUST03110,Michelle,Campbell,Female,7/28/1955,Dubai,Dubai,Financial Analyst,Premium,138410,12/23/2025
CUST03111,Nicole,Miller,Female,10/15/1965,Hong Kong,Hong Kong,Customer Support,Retail,44863,9/22/2019
CUST03112,Rachel,Adams,Female,1/8/1969,Beijing,Beijing,Business Analyst,Premium,111641,2/20/2018
CUST03113,Sarah,Thompson,Female,6/25/1966,Paris,Ile-de-France,Bank Teller,Retail,56585,7/3/2021
CUST03114,Anthony,Lee,Male,1/4/1979,Bogota,Bogota,HR Specialist,Retail,82798,5/15/2024
CUST03115,Kimberly,Williams,Female,8/28/1961,Dubai,Dubai,Administrative Assistant,Retail,54061,3/18/2026
CUST03116,Deborah,White,Female,3/4/1965,Dublin,Leinster,Pharmacist,Premium,114798,3/13/2022
CUST03117,Donna,Green,Female,6/10/1971,Bengaluru,Karnataka,Entrepreneur,SME,229084,2/5/2025
CUST03118,Jason,Brown,Male,3/2/1971,Buenos Aires,Buenos Aires,Consultant,SME,237137,3/7/2022
CUST03119,Jack,Nelson,Male,10/14/1970,Auckland,Auckland,Student,Retail,1824,3/4/2025
CUST03120,Pamela,Martin,Female,2/22/1976,Sydney,New South Wales,Customer Support,Retail,28877,6/16/2019
CUST03121,Gary,Lewis,Male,7/7/1990,Madrid,Madrid,Administrative Assistant,Retail,82897,11/24/2024
CUST03122,Betty,Flores,Female,4/27/1984,Toronto,Ontario,Mechanic,Retail,49101,5/2/2025
CUST03123,Edward,Hall,Male,4/8/1966,Madrid,Madrid,Chef,Retail,49467,11/25/2018
CUST03124,Betty,Carter,Female,9/29/1992,Osaka,Osaka,Data Analyst,Premium,107229,4/6/2022
CUST03125,Frank,Walker,Male,12/23/1963,Melbourne,Victoria,Civil Engineer,Premium,110541,1/26/2025
CUST03126,Olivia,Martinez,Female,8/24/1979,Miami,Florida,Nurse,Retail,60644,2/5/2022
CUST03127,Mary,Lee,Female,9/10/1985,Auckland,Auckland,Electrician,Retail,59681,11/5/2021
CUST03128,Linda,Martinez,Female,7/13/1988,Beijing,Beijing,Bank Teller,Retail,39699,9/15/2025
CUST03129,Tyler,White,Male,8/5/1956,Shanghai,Shanghai,Accountant,Retail,38688,1/21/2019
CUST03130,Pamela,Brown,Female,9/30/2007,Santiago,Santiago Metropolitan,Entrepreneur,SME,150752,5/25/2022
CUST03131,Gary,Wilson,Male,10/23/1971,Moscow,Moscow,Nurse,Retail,31596,7/17/2021
CUST03132,William,Green,Male,11/26/2003,Istanbul,Istanbul,Retail Manager,Retail,52433,4/24/2024
CUST03133,Samantha,Smith,Female,9/11/1989,Buenos Aires,Buenos Aires,Operations Manager,Premium,102021,7/14/2024
CUST03134,Jessica,Roberts,Female,4/16/2000,Amsterdam,North Holland,Project Manager,Premium,106670,6/20/2024
CUST03135,Sarah,Martinez,Female,10/13/2003,Istanbul,Istanbul,Bank Teller,Retail,64463,12/19/2024
CUST03136,Anna,Young,Female,3/8/1998,San Francisco,California,Civil Engineer,Premium,106140,2/26/2025
CUST03137,Jessica,Allen,Female,4/5/1971,Madrid,Madrid,Chef,Retail,31925,7/8/2025
CUST03138,Matthew,Rivera,Male,1/19/1964,Sydney,New South Wales,Teacher,Retail,45972,7/16/2021
CUST03139,Rebecca,Martinez,Female,2/7/1963,Bangkok,Bangkok,Graphic Designer,Retail,63494,5/13/2024
CUST03140,William,Hall,Male,5/11/1998,Seattle,Washington,Financial Analyst,Premium,102753,5/6/2019
CUST03141,Jonathan,Miller,Male,10/8/1975,Dublin,Leinster,Sales Associate,Retail,48118,1/23/2018
CUST03142,Steven,Walker,Male,11/16/1968,Hong Kong,Hong Kong,Researcher,Retail,79668,12/31/2023
CUST03143,Steven,Carter,Male,7/3/1987,Abu Dhabi,Abu Dhabi,Operations Manager,Premium,82537,4/29/2024
CUST03144,Steven,Garcia,Male,6/10/1962,Nairobi,Nairobi County,Electrician,Retail,65703,1/10/2022
CUST03145,Sophia,Sanchez,Female,10/11/1981,Beijing,Beijing,Student,Retail,16034,9/10/2023
CUST03146,Jeffrey,Clark,Male,11/14/1985,Sao Paulo,Sao Paulo,Bank Teller,Retail,37139,7/6/2023
CUST03147,John,Brown,Male,9/22/1992,Mexico City,CDMX,HR Specialist,Retail,87380,8/5/2023
CUST03148,Shirley,Mitchell,Female,8/29/1976,Santiago,Santiago Metropolitan,Electrician,Retail,38253,1/12/2025
CUST03149,Matthew,Young,Male,5/3/1966,Johannesburg,Gauteng,Chef,Retail,64507,1/31/2026
CUST03150,Stephanie,Taylor,Female,8/14/1974,Osaka,Osaka,Bank Teller,Retail,28183,3/9/2026
CUST03151,Joseph,Hall,Male,9/15/1976,Hong Kong,Hong Kong,Customer Support,Retail,77334,7/8/2020
CUST03152,Anthony,Green,Male,3/10/1980,Dublin,Leinster,Lawyer,Premium,264718,2/13/2020
CUST03153,Eric,Smith,Male,3/12/2001,Montreal,Quebec,Accountant,Retail,88564,7/14/2021
